"Start Name","End Name","Start Point","End Point","Distance","Route"
"N_73","N_24","POINT (-102.0571429 45.01428571)","POINT (-102 47.7)","185.03424661601431","MULTILINESTRING ((-102.05714290000002 45.01428579375753, -102.05163410180876 45.28195547345625), (-102.05163410180876 45.28195547345625, -102.04608110421614 45.54980192624474), (-102.04608110421614 45.54980192624474, -102.04048337317239 45.81783370820217), (-102.04048337317239 45.81783370820217, -102.03484036598987 46.086059539380095), (-102.03484036598987 46.086059539380095, -102.02915153116771 46.35448830970371), (-102.02915153116771 46.35448830970371, -102.02341630821225 46.623129085113256), (-102.02341630821225 46.623129085113256, -102.0176341274529 46.89199111395987), (-102.0176341274529 46.89199111395987, -102.01180440985364 47.161083833667746), (-102.01180440985364 47.161083833667746, -102.00592656681984 47.43041687767713), (-102.00592656681984 47.43041687767713, -102 47.70000008268312))"
"N_30","N_4","POINT (-79.67045455 39.84772727)","POINT (-82.71621622 39.74054054)","160.77822106064198","MULTILINESTRING ((-79.67045455 39.84772734970351, -79.97540162274 39.84033705146279), (-79.97540162274 39.84033705146279, -80.2802828992893 39.83220631639584), (-80.2802828992893 39.83220631639584, -80.58509212726443 39.82333540309401), (-80.58509212726443 39.82333540309401, -80.8898230631659 39.81372459346551), (-80.8898230631659 39.81372459346551, -81.19446947314101 39.803374192668045), (-81.19446947314101 39.803374192668045, -81.49902513374352 39.79228452903661), (-81.49902513374352 39.79228452903661, -81.80348383269023 39.78045595400485), (-81.80348383269023 39.78045595400485, -82.10783936961423 39.767888842021975), (-82.10783936961423 39.767888842021975, -82.41208555681416 39.75458359046365), (-82.41208555681416 39.75458359046365, -82.71621622 39.740540619538))"
"N_30","N_52","POINT (-79.67045455 39.84772727)","POINT (-76.01388889 39.92222222)","192.63585396142324","MULTILINESTRING ((-79.67045455 39.84772734970351, -79.30520380637947 39.85996325362296), (-79.30520380637947 39.85996325362296, -78.93983413938237 39.871136647301476), (-78.93983413938237 39.871136647301476, -78.57435629719397 39.881247020163286), (-78.57435629719397 39.881247020163286, -78.20878104716357 39.89029390974876), (-78.20878104716357 39.89029390974876, -77.84311917391149 39.89827690187272), (-77.84311917391149 39.89827690187272, -77.47738147742865 39.905195630766414), (-77.47738147742865 39.905195630766414, -77.11157877116898 39.9110497792034), (-77.11157877116898 39.9110497792034, -76.74572188013623 39.91583907860867), (-76.74572188013623 39.91583907860867, -76.3798216389654 39.91956330915051), (-76.3798216389654 39.91956330915051, -76.01388889 39.922222299816745))"
"N_30","N_90","POINT (-79.67045455 39.84772727)","POINT (-77.89393939 42.12424242)","183.22407202517968","MULTILINESTRING ((-79.67045455 39.84772734970351, -79.49788334346835 40.07631154748499), (-79.49788334346835 40.07631154748499, -79.32420879393516 40.30468425956953), (-79.32420879393516 40.30468425956953, -79.14942145732488 40.532847083156604), (-79.14942145732488 40.532847083156604, -78.97351179826717 40.760801607486776), (-78.97351179826717 40.760801607486776, -78.7964701893087 40.98854941399599), (-78.7964701893087 40.98854941399599, -78.61828691012452 41.21609207646912), (-78.61828691012452 41.21609207646912, -78.43895214672975 41.44343116119257), (-78.43895214672975 41.44343116119257, -78.25845599069194 41.6705682271074), (-78.25845599069194 41.6705682271074, -78.07678843834428 41.89750482596119), (-78.07678843834428 41.89750482596119, -77.89393939 42.12424250246037))"
"N_30","N_42","POINT (-79.67045455 39.84772727)","POINT (-81.325 36.9)","223.7224240650969","MULTILINESTRING ((-79.67045455 39.84772734970351, -79.84198225364057 39.55393703119958), (-79.84198225364057 39.55393703119958, -80.01211932840052 39.25994239086973), (-80.01211932840052 39.25994239086973, -80.18088153991869 38.96573813847566), (-80.18088153991869 38.96573813847566, -80.348284434748 38.67131901077801), (-80.348284434748 38.67131901077801, -80.51434334375027 38.37667976971787), (-80.51434334375027 38.37667976971787, -80.67907338543888 38.08181520064049), (-80.67907338543888 38.08181520064049, -80.84248946926972 37.78672011055993), (-80.84248946926972 37.78672011055993, -81.00460629888123 37.49138932646144), (-81.00460629888123 37.49138932646144, -81.16543837528391 37.19581769364031), (-81.16543837528391 37.19581769364031, -81.325 36.900000074075415))"
"N_30","N_69","POINT (-79.67045455 39.84772727)","POINT (-77.51219512 36.65121951)","251.11318873278162","MULTILINESTRING ((-79.67045455 39.84772734970351, -79.44604608218363 39.529784331432445), (-79.44604608218363 39.529784331432445, -79.22360568269627 39.21147527580417), (-79.22360568269627 39.21147527580417, -79.00310998015114 38.89279515944719), (-79.00310998015114 38.89279515944719, -78.78453592627014 38.573738945812764), (-78.78453592627014 38.573738945812764, -78.56786079143491 38.25430158385339), (-78.56786079143491 38.25430158385339, -78.35306216027568 37.93447800671308), (-78.35306216027568 37.93447800671308, -78.14011792729929 37.61426313042933), (-78.14011792729929 37.61426313042933, -77.92900629255708 37.2936518526451), (-77.92900629255708 37.2936518526451, -77.71970575735403 36.972639051329274), (-77.71970575735403 36.972639051329274, -77.51219512 36.651219583505025))"
"N_74","N_10","POINT (-112.8709677 43.42580645)","POINT (-111.0862069 45.30344828)","170.08024354460912","MULTILINESTRING ((-112.8709677 43.42580653335742, -112.69689917141586 43.61431858935642), (-112.69689917141586 43.61431858935642, -112.52186950891824 43.80266308138855), (-112.52186950891824 43.80266308138855, -112.34587192733474 43.99084053892479), (-112.34587192733474 43.99084053892479, -112.1688995927998 44.17885148250764), (-112.1688995927998 44.17885148250764, -111.99094562258347 44.3666964237029), (-111.99094562258347 44.3666964237029, -111.54887428284005 44.42644455576656), (-111.54887428284005 44.42644455576656, -111.36854800396318 44.61355175733669), (-111.36854800396318 44.61355175733669, -111.18722080630552 44.800490786655665), (-111.18722080630552 44.800490786655665, -111.26917401100025 45.11642607885216), (-111.26917401100025 45.11642607885216, -111.0862069 45.30344836374733))"
"N_74","N_41","POINT (-112.8709677 43.42580645)","POINT (-111.5166667 40.93333333)","186.4470222680448","MULTILINESTRING ((-112.8709677 43.42580653335742, -112.7311211361913 43.176824599595335), (-112.7311211361913 43.176824599595335, -112.59228281914298 42.9277947274825), (-112.59228281914298 42.9277947274825, -112.45444247064306 42.67871270542581), (-112.45444247064306 42.67871270542581, -112.31758994291188 42.42957436571523), (-112.31758994291188 42.42957436571523, -112.18171521670718 42.18037558296788), (-112.18171521670718 42.18037558296788, -112.04680839945811 41.93111227261599), (-112.04680839945811 41.93111227261599, -111.91285972342803 41.68178038943788), (-111.91285972342803 41.68178038943788, -111.77985954390529 41.432375926129914), (-111.77985954390529 41.432375926129914, -111.64779833742197 41.18289491191705), (-111.64779833742197 41.18289491191705, -111.5166667 40.93333341120198))"
"N_74","N_33","POINT (-112.8709677 43.42580645)","POINT (-115.1515152 45.33636364)","202.49532844253235","MULTILINESTRING ((-112.8709677 43.42580653335742, -112.82561276910329 43.77857028698198), (-112.82561276910329 43.77857028698198, -112.77978672879551 44.13154848599506), (-112.77978672879551 44.13154848599506, -113.00416175468321 44.32442031413455), (-113.00416175468321 44.32442031413455, -113.22981554464494 44.51698871524243), (-113.22981554464494 44.51698871524243, -113.45675649547394 44.709252959437634), (-113.45675649547394 44.709252959437634, -113.68499304130573 44.90121228423903), (-113.68499304130573 44.90121228423903, -114.1848169465497 44.92992196405543), (-114.1848169465497 44.92992196405543, -114.4158781426309 45.120729999925445), (-114.4158781426309 45.120729999925445, -114.9176249326198 45.1467256045703), (-114.9176249326198 45.1467256045703, -115.15151520000002 45.33636372374452))"
"N_74","N_25","POINT (-112.8709677 43.42580645)","POINT (-115.3709677 42.45806452)","154.68356298588014","MULTILINESTRING ((-112.8709677 43.42580653335742, -113.1241185457099 43.33112918254944), (-113.1241185457099 43.33112918254944, -113.24511676784222 43.05349972390812), (-113.24511676784222 43.05349972390812, -113.49638656519095 42.95816251314886), (-113.49638656519095 42.95816251314886, -113.74696148048127 42.86235808811684), (-113.74696148048127 42.86235808811684, -113.99684092260131 42.7660883178422), (-113.99684092260131 42.7660883178422, -114.37938083162128 42.850715370584396), (-114.37938083162128 42.850715370584396, -114.6283308742896 42.75324040216261), (-114.6283308742896 42.75324040216261, -114.8765789657833 42.65530572159329), (-114.8765789657833 42.65530572159329, -115.12412469718183 42.55691317609398), (-115.12412469718183 42.55691317609398, -115.37096770000002 42.458064602738716))"
"N_74","N_27","POINT (-112.8709677 43.42580645)","POINT (-109.4677419 42.53870968)","182.22913411977922","MULTILINESTRING ((-112.8709677 43.42580653335742, -112.52673975283932 43.34104504667675), (-112.52673975283932 43.34104504667675, -112.18336484052251 43.255396853214386), (-112.18336484052251 43.255396853214386, -111.84084872835419 43.16886544344195), (-111.84084872835419 43.16886544344195, -111.49919706359283 43.081454313751046), (-111.49919706359283 43.081454313751046, -111.15841537564978 42.99316696565864), (-111.15841537564978 42.99316696565864, -110.81850907632048 42.90400690502151), (-110.81850907632048 42.90400690502151, -110.47948346004621 42.81397764125932), (-110.47948346004621 42.81397764125932, -110.14134370420628 42.723082686586736), (-110.14134370420628 42.723082686586736, -109.80409486944045 42.63132555525467), (-109.80409486944045 42.63132555525467, -109.4677419 42.53870976280105))"
"N_75","N_91","POINT (-91.82894737 30.98947368)","POINT (-88.91176471 31.86176471)","181.9674961713044","MULTILINESTRING ((-91.82894737 30.98947373749486, -91.54008154146901 31.08018562775922), (-91.54008154146901 31.08018562775922, -91.2505728987242 31.170128694739027), (-91.2505728987242 31.170128694739027, -90.9604246851554 31.259301014457527), (-90.9604246851554 31.259301014457527, -90.66964020619181 31.347700662761046), (-90.66964020619181 31.347700662761046, -90.37822282943044 31.435325715683184), (-90.37822282943044 31.435325715683184, -90.08617598475297 31.522174249811858), (-90.08617598475297 31.522174249811858, -89.79350316443035 31.60824434265791), (-89.79350316443035 31.60824434265791, -89.50020792321553 31.693534073026203), (-89.50020792321553 31.693534073026203, -89.20629387842365 31.77804152138875), (-89.20629387842365 31.77804152138875, -88.91176471 31.86176477025992))"
"N_75","N_48","POINT (-91.82894737 30.98947368)","POINT (-91.11842105 34.23947368)","228.95061675233984","MULTILINESTRING ((-91.82894737 30.98947373749486, -91.76046666277138 31.31549200083214), (-91.76046666277138 31.31549200083214, -91.6914326797516 31.641262314011538), (-91.6914326797516 31.641262314011538, -91.62183876237523 31.9667927343572), (-91.62183876237523 31.9667927343572, -91.55167814602441 32.29209135481526), (-91.55167814602441 32.29209135481526, -91.48094395793458 32.617166306970674), (-91.48094395793458 32.617166306970674, -91.40962921505097 32.94202576412728), (-91.40962921505097 32.94202576412728, -91.33772682183464 33.266677944456), (-91.33772682183464 33.266677944456, -91.26522956801668 33.59113111421361), (-91.26522956801668 33.59113111421361, -91.1921301262989 33.915393591037144), (-91.1921301262989 33.915393591037144, -91.11842105 34.23947374731789))"
"N_75","N_32","POINT (-91.82894737 30.98947368)","POINT (-94.48684211 32.85789474)","202.2132854353011","MULTILINESTRING ((-91.82894737 30.98947373749486, -92.08919773364995 31.179410426551755), (-92.08919773364995 31.179410426551755, -92.35066691113033 31.36866489413017), (-92.35066691113033 31.36866489413017, -92.61335949803319 31.557235177528312), (-92.61335949803319 31.557235177528312, -92.87728005827175 31.745119264897845), (-92.87728005827175 31.745119264897845, -93.14243312276037 31.932315095190972), (-93.14243312276037 31.932315095190972, -93.4088231880721 32.11882055810796), (-93.4088231880721 32.11882055810796, -93.67645471507389 32.304633494044985), (-93.67645471507389 32.304633494044985, -93.94533212753895 32.48975169404317), (-93.94533212753895 32.48975169404317, -94.21545981073669 32.674172899738345), (-94.21545981073669 32.674172899738345, -94.48684211 32.85789480331259))"
"N_75","N_65","POINT (-91.82894737 30.98947368)","POINT (-96.07317073 30.34634146)","255.98456612306592","MULTILINESTRING ((-91.82894737 30.98947373749486, -92.25628208678475 30.93255492344388), (-92.25628208678475 30.93255492344388, -92.68301126881818 30.87398485718208), (-92.68301126881818 30.87398485718208, -93.1091190312289 30.813766445923186), (-93.1091190312289 30.813766445923186, -93.53458963531413 30.751902662433203), (-93.53458963531413 30.751902662433203, -93.95940749156688 30.68839654360702), (-93.95940749156688 30.68839654360702, -94.38355716261938 30.623251189020813), (-94.38355716261938 30.623251189020813, -94.8070233661014 30.556469759460366), (-94.8070233661014 30.556469759460366, -95.22979097741279 30.488055475427203), (-95.22979097741279 30.488055475427203, -95.65184503240917 30.418011615622497), (-95.65184503240917 30.418011615622497, -96.07317073 30.34634151541138))"
"N_31","N_1","POINT (-108.0609756 36.05365854)","POINT (-105.5769231 38.52051282)","236.91814464536995","MULTILINESTRING ((-108.0609756 36.05365861207995, -107.50751044467025 36.11015450307307), (-107.50751044467025 36.11015450307307, -107.26443117498793 36.35809257588972), (-107.26443117498793 36.35809257588972, -107.01975059944428 36.60549510825099), (-107.01975059944428 36.60549510825099, -106.7734561188721 36.8523617204093), (-106.7734561188721 36.8523617204093, -106.52553505407448 37.09869196529646), (-106.52553505407448 37.09869196529646, -106.27597464639445 37.34448532790913), (-106.27597464639445 37.34448532790913, -106.02476205833199 37.58974122467271), (-106.02476205833199 37.58974122467271, -106.08700205747334 38.03139214854423), (-106.08700205747334 38.03139214854423, -105.83281150768224 38.276219088788466), (-105.83281150768224 38.276219088788466, -105.5769231 38.52051289743883))"
"N_31","N_3","POINT (-108.0609756 36.05365854)","POINT (-109.9189189 32.79459459)","270.3647916769379","MULTILINESTRING ((-108.0609756 36.05365861207995, -108.65963769273286 35.88274783598599), (-108.65963769273286 35.88274783598599, -108.84959285068938 35.55768603022932), (-108.84959285068938 35.55768603022932, -109.03793508235965 35.23223164759783), (-109.03793508235965 35.23223164759783, -109.22468338329251 34.90637879674711), (-109.22468338329251 34.90637879674711, -109.40985647812245 34.5801215714129), (-109.40985647812245 34.5801215714129, -109.59347282478079 34.25345404876592), (-109.59347282478079 34.25345404876592, -109.77555061864555 33.92637028777778), (-109.77555061864555 33.92637028777778, -109.95610779663119 33.59886432759854), (-109.95610779663119 33.59886432759854, -110.13516204121788 33.27093018594237), (-110.13516204121788 33.27093018594237, -109.91891890000002 32.79459465312236))"
