"IGRP","PLANT_NAME","SITE_NAME","PLANT_CODE","EMM_REGION","FuelRegion","STATE","LAT","LON","UNIT_ID","ECPT","SCAP","HeatRate","CF","R_CO2","CO2_EMIS","CAP_COST","VAR_COST","ACTIVE","SOURCE_TYPE","HR_ADJ"
4418.00,"Harrington","CAP_GEN_P6193",6193.00,17.00,18.00,"TX",35.29,-101.74,"3","B1",340.00,10727.00,0.50,0.90,2.94,734.45,7.99,,"GEN",
4419.00,"Tolk","CAP_GEN_P6194",6194.00,17.00,18.00,"TX",34.18,-102.57,"1","B1",532.00,10651.00,0.50,0.90,4.58,962.94,7.09,,"GEN",
4420.00,"Tolk","CAP_GEN_P6194",6194.00,17.00,18.00,"TX",34.18,-102.57,"2","B1",535.00,10555.00,0.50,0.90,4.56,960.50,7.10,,"GEN",
4422.00,"John Twitty Energy C","CAP_GEN_P6195",6195.00,18.00,9.00,"MO",37.15,-93.38,"ST1","B1",184.00,10399.00,0.50,0.90,1.54,529.44,9.30,,"GEN",
4423.00,"John Twitty Energy C","CAP_GEN_P6195",6195.00,18.00,9.00,"MO",37.15,-93.38,"ST2","B7",275.00,10235.00,0.57,0.90,2.27,636.05,8.53,,"GEN",
638.00,"Sanford","CAP_GEN_P620",620.00,2.00,15.00,"FL",28.84,-81.32,"4","EC",2352.00,7323.00,0.48,0.90,8.01,338.19,2.05,,"GEN",
4481.00,"Scherer","CAP_GEN_P6257",6257.00,15.00,14.00,"GA",33.06,-83.80,"1","B5",860.00,11152.00,0.50,0.90,7.75,1512.95,7.31,,"GEN",
4493.00,"Scherer","CAP_GEN_P6257",6257.00,15.00,14.00,"GA",33.06,-83.80,"2","B5",860.00,10943.00,0.50,0.90,7.61,1602.90,7.13,,"GEN",
4505.00,"Scherer","CAP_GEN_P6257",6257.00,15.00,14.00,"GA",33.06,-83.80,"3","B5",860.00,10941.00,0.50,0.90,7.61,1545.65,7.25,,"GEN",
4513.00,"Scherer","CAP_GEN_P6257",6257.00,15.00,14.00,"GA",33.06,-83.80,"4","B5",860.00,10899.00,0.50,0.90,7.58,1640.58,7.06,,"GEN",
4520.00,"Mountaineer","CAP_GEN_P6264",6264.00,11.00,11.00,"WV",38.97,-81.93,"1","C7",1299.00,9911.00,0.58,0.90,10.41,1976.42,6.53,,"GEN",
651.00,"Crystal River","CAP_GEN_P628",628.00,2.00,15.00,"FL",28.96,-82.69,"1GTB","EC",485.00,7050.00,0.70,0.90,1.59,557.31,10.00,,"GEN",
653.00,"Crystal River","CAP_GEN_P628",628.00,2.00,15.00,"FL",28.96,-82.69,"2GTB","EC",483.00,7050.00,0.70,0.90,1.58,555.56,10.00,,"GEN",
658.00,"Crystal River","CAP_GEN_P628",628.00,2.00,15.00,"FL",28.96,-82.69,"5","C7",698.00,10403.00,0.50,0.90,5.87,1079.30,6.75,,"GEN",
660.00,"Crystal River","CAP_GEN_P628",628.00,2.00,15.00,"FL",28.96,-82.69,"CC1ST","EC",642.00,7050.00,0.70,0.90,2.10,687.55,10.00,,"GEN",
661.00,"Crystal River","CAP_GEN_P628",628.00,2.00,15.00,"FL",28.96,-82.69,"ST4","C7",712.00,10387.00,0.50,0.90,5.98,1451.65,7.45,,"GEN",
12313.00,"Jackson Generation_","CAP_GEN_P62926",62926.00,12.00,5.00,"IL",41.43,-88.11,"01","EC",1200.00,6431.00,0.87,0.90,3.59,1076.04,10.00,,"GEN",
12332.00,"Guernsey Power Stati","CAP_GEN_P62949",62949.00,11.00,4.00,"OH",39.93,-81.53,"GPS1","EC",1836.00,6431.00,0.87,0.90,5.49,1428.82,10.00,,"GEN",
12626.00,"Delta Energy Park","CAP_GEN_P63259",63259.00,5.00,5.00,"MI",42.69,-84.65,"DEPC3","EC",96.60,6431.00,0.87,0.90,0.28,229.21,10.00,,"GEN",
12628.00,"Delta Energy Park","CAP_GEN_P63259",63259.00,5.00,5.00,"MI",42.69,-84.65,"DEPST","EC",81.00,6431.00,0.87,0.90,0.24,201.99,10.00,,"GEN",
666.00,"P L Bartow","CAP_GEN_P634",634.00,2.00,15.00,"FL",27.86,-82.60,"4AGT","EC",1112.00,7795.00,0.61,0.90,4.03,156.82,1.94,,"GEN",
4525.00,"Hutchinson Plant #2","CAP_GEN_P6358",6358.00,3.00,7.00,"MN",44.88,-94.34,"2","EC",51.00,10166.00,0.03,0.90,0.24,116.03,5.03,,"GEN",
13115.00,"Shady Hills Combined","CAP_GEN_P63802",63802.00,2.00,15.00,"FL",28.36,-82.55,"G001","EC",546.00,6431.00,0.87,0.90,1.63,609.38,10.00,,"GEN",
722.00,"Northside Generating","CAP_GEN_P667",667.00,2.00,15.00,"FL",30.41,-81.55,"2","B3",293.00,10693.00,0.50,0.90,2.53,377.82,10.00,,"GEN",
4696.00,"Warrick","CAP_GEN_P6705",6705.00,4.00,5.00,"IN",37.91,-87.33,"1","C4",154.00,11536.00,0.68,0.90,1.43,465.51,9.89,,"GEN",
4698.00,"Warrick","CAP_GEN_P6705",6705.00,4.00,5.00,"IN",37.91,-87.33,"2","C4",126.00,11603.00,0.93,0.90,1.18,437.52,10.41,,"GEN",
4700.00,"Warrick","CAP_GEN_P6705",6705.00,4.00,5.00,"IN",37.91,-87.33,"3","C4",152.90,11430.00,0.74,0.90,1.41,447.64,10.40,,"GEN",
4702.00,"Warrick","CAP_GEN_P6705",6705.00,4.00,5.00,"IN",37.91,-87.33,"4","C7",302.00,11319.00,0.67,0.90,2.76,726.11,8.03,,"GEN",
728.00,"Tom G Smith","CAP_GEN_P673",673.00,2.00,15.00,"FL",26.61,-80.06,"GT2","EC",21.00,11422.00,0.01,0.90,0.11,73.46,6.19,,"GEN",
731.00,"Tom G Smith","CAP_GEN_P673",673.00,2.00,15.00,"FL",26.61,-80.06,"S5","EC",10.00,11422.00,0.01,0.90,0.05,31.48,6.19,,"GEN",
734.00,"Larsen Memorial","CAP_GEN_P675",675.00,2.00,15.00,"FL",28.08,-81.92,"5","EC",28.00,11062.00,0.12,0.90,0.14,117.13,3.55,,"GEN",
735.00,"Larsen Memorial","CAP_GEN_P675",675.00,2.00,15.00,"FL",28.08,-81.92,"8","EC",78.00,11062.00,0.12,0.90,0.40,153.48,3.55,,"GEN",
738.00,"C D McIntosh Jr","CAP_GEN_P676",676.00,2.00,15.00,"FL",28.08,-81.92,"5CT","EC",359.00,7315.00,0.62,0.90,1.22,232.96,2.49,,"GEN",
4707.00,"Rawhide","CAP_GEN_P6761",6761.00,24.00,20.00,"CO",40.86,-105.02,"1","B7",280.00,10130.00,0.77,0.90,2.29,652.69,8.43,,"GEN",
4709.00,"Sikeston Power Stati","CAP_GEN_P6768",6768.00,18.00,9.00,"MO",36.87,-89.62,"1","C4",240.00,10537.00,0.82,0.90,2.04,617.27,8.65,,"GEN",
4710.00,"Hugo","CAP_GEN_P6772",6772.00,17.00,18.00,"OK",34.01,-95.32,"1","C1",440.00,11323.00,0.50,0.90,4.02,863.10,7.44,,"GEN",
4714.00,"D B Wilson","CAP_GEN_P6823",6823.00,4.00,16.00,"KY",37.45,-87.08,"1","C7",417.00,10863.00,0.70,0.90,3.66,852.52,7.48,,"GEN",
750.00,"Arvah B Hopkins","CAP_GEN_P688",688.00,2.00,15.00,"FL",30.45,-84.40,"2","EC",141.00,7935.00,0.44,0.90,0.52,168.05,2.52,,"GEN",
751.00,"Arvah B Hopkins","CAP_GEN_P688",688.00,2.00,15.00,"FL",30.45,-84.40,"CT 2A","EC",159.00,7935.00,0.44,0.90,0.58,192.06,2.52,,"GEN",
755.00,"S O Purdom","CAP_GEN_P689",689.00,2.00,15.00,"FL",30.16,-84.20,"8","EC",154.00,7803.00,0.57,0.90,0.55,201.98,2.84,,"GEN",
756.00,"S O Purdom","CAP_GEN_P689",689.00,2.00,15.00,"FL",30.16,-84.20,"9","EC",72.00,7803.00,0.57,0.90,0.26,96.95,2.84,,"GEN",
4802.00,"Cane Island","CAP_GEN_P7238",7238.00,2.00,15.00,"FL",28.27,-81.53,"2A","EC",39.00,7350.00,0.60,0.90,0.13,28.65,6.07,,"GEN",
4803.00,"Cane Island","CAP_GEN_P7238",7238.00,2.00,15.00,"FL",28.27,-81.53,"3","EC",152.00,7350.00,0.60,0.90,0.51,107.46,6.07,,"GEN",
4804.00,"Cane Island","CAP_GEN_P7238",7238.00,2.00,15.00,"FL",28.27,-81.53,"3A","EC",380.00,7350.00,0.60,0.90,1.29,64.47,6.07,,"GEN",
4805.00,"Polk","CAP_GEN_P7242",7242.00,2.00,15.00,"FL",27.72,-81.99,"1CA","IG",59.00,7362.00,0.49,0.90,0.35,9999.00,9999.00,,"GEN",
4806.00,"Polk","CAP_GEN_P7242",7242.00,2.00,15.00,"FL",27.72,-81.99,"1CT","IG",161.00,8800.00,0.50,0.90,1.14,582.36,8.59,,"GEN",
4807.00,"Polk","CAP_GEN_P7242",7242.00,2.00,15.00,"FL",27.72,-81.99,"2","EC",150.00,7362.00,0.49,0.90,0.51,9999.00,9999.00,,"GEN",
4808.00,"Polk","CAP_GEN_P7242",7242.00,2.00,15.00,"FL",27.72,-81.99,"2CC","EC",461.00,7362.00,0.49,0.90,1.57,536.25,10.00,,"GEN",
4809.00,"Polk","CAP_GEN_P7242",7242.00,2.00,15.00,"FL",27.72,-81.99,"3","EC",150.00,7362.00,0.49,0.90,0.51,9999.00,9999.00,,"GEN",
4810.00,"Polk","CAP_GEN_P7242",7242.00,2.00,15.00,"FL",27.72,-81.99,"4","EC",300.00,7362.00,0.49,0.90,1.02,9999.00,9999.00,,"GEN",
4814.00,"Woodland","CAP_GEN_P7266",7266.00,21.00,23.00,"CA",37.65,-121.02,"3","EC",83.00,7768.00,0.44,0.90,0.30,97.58,4.07,,"GEN",
4832.00,"Central Energy Plant","CAP_GEN_P7294",7294.00,2.00,15.00,"FL",28.42,-81.58,"GTG","EC",48.00,12657.00,0.01,0.90,0.28,138.00,4.67,,"GEN",
4833.00,"Central Energy Plant","CAP_GEN_P7294",7294.00,2.00,15.00,"FL",28.42,-81.58,"STG","EC",8.00,12657.00,0.01,0.90,0.04,23.00,4.67,,"GEN",
4835.00,"State Line Combined","CAP_GEN_P7296",7296.00,18.00,9.00,"MO",37.06,-94.61,"2-1","EC",536.00,7372.00,0.55,0.90,1.83,90.70,4.24,,"GEN",
4836.00,"Hines Energy Complex","CAP_GEN_P7302",7302.00,2.00,15.00,"FL",27.78,-81.87,"1GT2","EC",2061.00,7257.00,0.66,0.90,6.96,145.40,2.15,,"GEN",
4839.00,"Redding Power","CAP_GEN_P7307",7307.00,21.00,23.00,"CA",40.50,-122.42,"4","EC",109.00,8336.00,0.27,0.90,0.42,52.78,3.69,,"GEN",
4840.00,"Richard M Flynn","CAP_GEN_P7314",7314.00,8.00,2.00,"NY",40.81,-73.06,"NA1","EC",87.50,8218.00,0.40,0.90,0.33,147.61,3.41,,"GEN",
4841.00,"Richard M Flynn","CAP_GEN_P7314",7314.00,8.00,2.00,"NY",40.81,-73.06,"NA2","EC",49.40,8218.00,0.40,0.90,0.18,82.19,3.41,,"GEN",
4851.00,"George Neal South","CAP_GEN_P7343",7343.00,3.00,8.00,"IA",42.30,-96.36,"4","B7",650.21,10053.00,0.50,0.90,5.28,1137.06,6.61,,"GEN",
5015.00,"Chouteau","CAP_GEN_P7757",7757.00,17.00,18.00,"OK",36.22,-95.27,"2","EC",900.00,7255.00,0.64,0.90,3.03,137.18,2.13,,"GEN",
5060.00,"Allegany Cogen","CAP_GEN_P7784",7784.00,9.00,2.00,"NY",42.50,-78.06,"2","EC",60.00,8521.00,0.04,0.90,0.23,47.31,4.59,,"GEN",
5062.00,"Bonanza","CAP_GEN_P7790",7790.00,25.00,20.00,"UT",40.08,-109.28,"1","B3",457.99,10067.00,0.84,0.90,3.72,909.20,7.27,,"GEN",
5081.00,"Sherwood H Smith Jr","CAP_GEN_P7805",7805.00,14.00,13.00,"NC",34.83,-79.74,"10","EC",178.00,7062.00,0.77,0.90,0.58,169.63,2.07,,"GEN",
5083.00,"Sherwood H Smith Jr","CAP_GEN_P7805",7805.00,14.00,13.00,"NC",34.83,-79.74,"7","EC",905.00,7062.00,0.77,0.90,2.97,145.40,2.07,,"GEN",
5104.00,"Rowan","CAP_GEN_P7826",7826.00,14.00,13.00,"NC",35.73,-80.60,"4","EC",155.50,7050.00,0.87,0.90,0.51,157.02,2.13,,"GEN",
5105.00,"Rowan","CAP_GEN_P7826",7826.00,14.00,13.00,"NC",35.73,-80.60,"5","EC",343.50,7050.00,0.87,0.90,1.12,157.02,2.13,,"GEN",
5111.00,"John S Rainey","CAP_GEN_P7834",7834.00,14.00,13.00,"SC",34.34,-82.77,"CT1A","EC",300.00,7058.00,0.84,0.90,0.98,157.88,2.08,,"GEN",
5114.00,"John S Rainey","CAP_GEN_P7834",7834.00,14.00,13.00,"SC",34.34,-82.77,"ST1S","EC",160.00,7058.00,0.84,0.90,0.52,168.41,2.08,,"GEN",
5123.00,"Lagoon Creek","CAP_GEN_P7845",7845.00,16.00,16.00,"TN",35.65,-89.39,"CTG1","EC",320.00,7050.00,0.61,0.90,1.04,147.11,2.05,,"GEN",
5125.00,"Lagoon Creek","CAP_GEN_P7845",7845.00,16.00,16.00,"TN",35.65,-89.39,"STG1","EC",205.00,7050.00,0.61,0.90,0.67,188.49,2.05,,"GEN",
5127.00,"Brandy Branch","CAP_GEN_P7846",7846.00,2.00,15.00,"FL",30.32,-81.94,"002","EC",564.60,7050.00,0.87,0.90,1.85,151.00,2.10,,"GEN",
5145.00,"Encogen","CAP_GEN_P7870",7870.00,23.00,22.00,"WA",48.74,-122.48,"CTG1","EC",103.50,9323.00,0.22,0.90,0.44,56.61,3.06,,"GEN",
5146.00,"Encogen","CAP_GEN_P7870",7870.00,23.00,22.00,"WA",48.74,-122.48,"STG","EC",55.90,9323.00,0.22,0.90,0.24,93.24,3.06,,"GEN",
5148.00,"H L Culbreath Baysid","CAP_GEN_P7873",7873.00,2.00,15.00,"FL",27.90,-82.42,"1B","EC",1630.00,7469.00,0.47,0.90,5.66,159.89,2.20,,"GEN",
5158.00,"Terry Bundy Generati","CAP_GEN_P7887",7887.00,19.00,8.00,"NE",40.91,-96.61,"1","EC",27.30,8454.00,0.05,0.90,0.10,43.45,3.74,,"GEN",
5159.00,"Terry Bundy Generati","CAP_GEN_P7887",7887.00,19.00,8.00,"NE",40.91,-96.61,"2","EC",91.20,8454.00,0.05,0.90,0.35,75.57,3.74,,"GEN",
769.00,"Bowen","CAP_GEN_P703",703.00,15.00,14.00,"GA",34.12,-84.92,"1","C7",714.00,9910.00,0.50,0.90,5.72,1145.18,6.59,,"GEN",
771.00,"Bowen","CAP_GEN_P703",703.00,15.00,14.00,"GA",34.12,-84.92,"2","C7",718.00,9903.00,0.50,0.90,5.75,1166.49,6.54,,"GEN",
773.00,"Bowen","CAP_GEN_P703",703.00,15.00,14.00,"GA",34.12,-84.92,"3","C7",883.00,9848.00,0.50,0.90,7.03,1611.07,7.12,,"GEN",
775.00,"Bowen","CAP_GEN_P703",703.00,15.00,14.00,"GA",34.12,-84.92,"4","C7",885.00,9753.00,0.50,0.90,6.98,1597.15,7.14,,"GEN",
4727.00,"Major Oak Power","CAP_GEN_P7030",7030.00,1.00,18.00,"TX",31.09,-96.69,"1","B3",152.00,11725.00,0.88,0.90,1.44,447.43,9.96,,"GEN",
4728.00,"Major Oak Power","CAP_GEN_P7030",7030.00,1.00,18.00,"TX",31.09,-96.69,"2","B3",153.00,11620.00,0.90,0.90,1.43,439.93,10.07,,"GEN",
4745.00,"Harry Allen","CAP_GEN_P7082",7082.00,25.00,20.00,"NV",36.43,-114.90,"6","EC",510.00,7158.00,0.72,0.90,1.69,157.55,2.31,,"GEN",
4747.00,"J K Spruce","CAP_GEN_P7097",7097.00,1.00,18.00,"TX",29.31,-98.32,"1","B3",560.00,10152.00,0.50,0.90,4.59,1078.91,6.75,,"GEN",
4748.00,"J K Spruce","CAP_GEN_P7097",7097.00,1.00,18.00,"TX",29.31,-98.32,"2","B5",785.00,10042.00,0.59,0.90,6.37,1567.78,7.24,,"GEN",
792.00,"Jack McDonough","CAP_GEN_P710",710.00,15.00,14.00,"GA",33.82,-84.47,"4","EC",720.00,7050.00,0.78,0.90,2.36,417.14,2.20,,"GEN",
793.00,"Jack McDonough","CAP_GEN_P710",710.00,15.00,14.00,"GA",33.82,-84.47,"5ACT","EC",232.50,7050.00,0.78,0.90,0.76,258.07,2.20,,"GEN",
794.00,"Jack McDonough","CAP_GEN_P710",710.00,15.00,14.00,"GA",33.82,-84.47,"5BCT","EC",1043.50,7050.00,0.78,0.90,3.42,258.07,2.20,,"GEN",
795.00,"Jack McDonough","CAP_GEN_P710",710.00,15.00,14.00,"GA",33.82,-84.47,"CT4A","EC",237.50,7050.00,0.78,0.90,0.77,258.07,2.20,,"GEN",
796.00,"Jack McDonough","CAP_GEN_P710",710.00,15.00,14.00,"GA",33.82,-84.47,"CT4B","EC",237.50,7050.00,0.78,0.90,0.77,258.07,2.20,,"GEN",
4771.00,"Hay Road","CAP_GEN_P7153",7153.00,10.00,10.00,"DE",39.74,-75.50,"HR1","EC",1136.00,8321.00,0.12,0.90,4.39,122.11,1.93,,"GEN",
4790.00,"Clover","CAP_GEN_P7213",7213.00,13.00,12.00,"VA",36.86,-78.70,"1","B3",440.00,10477.00,0.50,0.90,3.72,838.36,7.53,,"GEN",
4792.00,"Clover","CAP_GEN_P7213",7213.00,13.00,12.00,"VA",36.86,-78.70,"2","B3",437.00,10423.00,0.50,0.90,3.68,874.37,7.39,,"GEN",
4801.00,"Cane Island","CAP_GEN_P7238",7238.00,2.00,15.00,"FL",28.27,-81.53,"2","EC",76.00,7350.00,0.60,0.90,0.25,48.71,6.07,,"GEN",
4883.00,"Coyote Springs","CAP_GEN_P7350",7350.00,23.00,22.00,"OR",45.84,-119.67,"1","EC",244.20,7050.00,0.76,0.90,0.80,201.88,2.62,,"GEN",
4891.00,"Midulla Generating S","CAP_GEN_P7380",7380.00,2.00,15.00,"FL",27.64,-81.96,"CT1","EC",358.00,7170.00,0.77,0.90,1.19,148.47,2.19,,"GEN",
4893.00,"Midulla Generating S","CAP_GEN_P7380",7380.00,2.00,15.00,"FL",27.64,-81.96,"ST3","EC",185.00,7170.00,0.77,0.90,0.61,170.10,2.19,,"GEN",
4937.00,"Neil Simpson II","CAP_GEN_P7504",7504.00,24.00,19.00,"WY",44.28,-105.38,"2","CX",80.00,12413.00,0.89,0.90,0.80,334.62,11.66,,"GEN",
4943.00,"Arthur Von Rosenberg","CAP_GEN_P7512",7512.00,1.00,18.00,"TX",29.25,-98.38,"1","EC",518.00,7082.00,0.66,0.90,1.70,163.28,2.12,,"GEN",
4949.00,"Carson Ice-Gen Proje","CAP_GEN_P7527",7527.00,21.00,23.00,"CA",38.44,-121.46,"CCCT","EC",67.80,7971.00,0.38,0.90,0.25,9999.00,9999.00,,"GEN",
4954.00,"Ponca City","CAP_GEN_P7546",7546.00,17.00,18.00,"OK",36.72,-97.08,"1","EC",18.80,9394.00,0.05,0.90,0.08,50.10,4.54,,"GEN",
4955.00,"Ponca City","CAP_GEN_P7546",7546.00,17.00,18.00,"OK",36.72,-97.08,"3","EC",44.10,9394.00,0.05,0.90,0.19,116.04,4.54,,"GEN",
4959.00,"SCA Cogen 2","CAP_GEN_P7551",7551.00,21.00,23.00,"CA",38.53,-121.40,"CCST","EC",132.80,7232.00,0.55,0.90,0.44,64.19,3.42,,"GEN",
4961.00,"SPA Cogen 3","CAP_GEN_P7552",7552.00,21.00,23.00,"CA",38.51,-121.47,"CCCT","EC",178.00,7963.00,0.42,0.90,0.65,162.59,3.27,,"GEN",
4981.00,"St Francis Energy Fa","CAP_GEN_P7604",7604.00,4.00,9.00,"MO",36.58,-90.17,"1","EC",454.00,7415.00,0.18,0.90,1.56,288.91,2.85,,"GEN",
4982.00,"River Road Gen Plant","CAP_GEN_P7605",7605.00,23.00,22.00,"WA",45.65,-122.72,"1","EC",220.00,7275.00,0.75,0.90,0.74,290.47,2.89,,"GEN",
4997.00,"Washington County Co","CAP_GEN_P7697",7697.00,15.00,17.00,"AL",31.25,-88.01,"2","EC",100.00,7050.00,0.93,0.90,0.32,47.15,3.84,,"GEN",
4998.00,"General Electric Pla","CAP_GEN_P7698",7698.00,15.00,17.00,"AL",32.31,-86.52,"2","EC",84.50,7050.00,0.73,0.90,0.27,22.90,3.88,,"GEN",
4999.00,"Tiger Bay","CAP_GEN_P7699",7699.00,2.00,15.00,"FL",27.74,-81.84,"CT1","EC",199.00,7756.00,0.58,0.90,0.71,199.64,2.93,,"GEN",
5004.00,"H Allen Franklin Com","CAP_GEN_P7710",7710.00,15.00,17.00,"AL",32.60,-85.09,"CT1A","EC",1901.80,7050.00,0.72,0.90,6.23,161.67,1.96,,"GEN",
5007.00,"Theodore Cogen Facil","CAP_GEN_P7721",7721.00,15.00,17.00,"AL",30.52,-88.12,"2","EC",231.00,7050.00,0.75,0.90,0.75,84.07,2.89,,"GEN",
930.00,"Baldwin Energy Compl","CAP_GEN_P889",889.00,4.00,5.00,"IL",38.20,-89.85,"2","B7",581.00,10353.00,0.62,0.90,4.86,1034.50,6.85,,"GEN",
1002.00,"Dallman","CAP_GEN_P963",963.00,4.00,5.00,"IL",39.75,-89.60,"3","C7",159.00,11629.00,0.50,0.90,1.49,536.48,9.24,,"GEN",
1004.00,"Dallman","CAP_GEN_P963",963.00,4.00,5.00,"IL",39.75,-89.60,"4","B5",196.00,11383.00,0.54,0.90,1.80,536.71,9.24,,"GEN",
1020.00,"Marion","CAP_GEN_P976",976.00,4.00,5.00,"IL",37.62,-88.95,"1","B3",40.00,12010.00,0.57,0.90,0.38,119.11,10.00,,"GEN",
1021.00,"Marion","CAP_GEN_P976",976.00,4.00,5.00,"IL",37.62,-88.95,"2","B3",40.00,12016.00,0.57,0.90,0.38,119.11,10.00,,"GEN",
1022.00,"Marion","CAP_GEN_P976",976.00,4.00,5.00,"IL",37.62,-88.95,"3","B3",40.00,11937.00,0.57,0.90,0.38,119.11,10.00,,"GEN",
1027.00,"Clifty Creek","CAP_GEN_P983",983.00,11.00,5.00,"IN",38.73,-85.42,"1","C7",195.50,10896.00,0.57,0.90,1.72,493.36,9.50,,"GEN",
1029.00,"Clifty Creek","CAP_GEN_P983",983.00,11.00,5.00,"IN",38.73,-85.42,"2","C7",195.50,10840.00,0.57,0.90,1.71,494.07,9.50,,"GEN",
1031.00,"Clifty Creek","CAP_GEN_P983",983.00,11.00,5.00,"IN",38.73,-85.42,"3","C7",195.50,10902.00,0.53,0.90,1.72,495.96,9.48,,"GEN",
1033.00,"Clifty Creek","CAP_GEN_P983",983.00,11.00,5.00,"IN",38.73,-85.42,"4","C7",195.50,10850.00,0.57,0.90,1.71,504.60,9.40,,"GEN",
1035.00,"Clifty Creek","CAP_GEN_P983",983.00,11.00,5.00,"IN",38.73,-85.42,"5","C7",195.50,10843.00,0.57,0.90,1.71,504.30,9.40,,"GEN",
1037.00,"Clifty Creek","CAP_GEN_P983",983.00,11.00,5.00,"IN",38.73,-85.42,"6","C4",195.50,10802.00,0.50,0.90,1.70,505.87,9.39,,"GEN",
1058.00,"Eagle Valley (IN)","CAP_GEN_P991",991.00,4.00,5.00,"IN",39.48,-86.41,"GT2","EC",414.00,7050.00,0.67,0.90,1.35,493.98,10.00,,"GEN",
1061.00,"Eagle Valley (IN)","CAP_GEN_P991",991.00,4.00,5.00,"IN",39.48,-86.41,"STG1","EC",230.00,7050.00,0.67,0.90,0.75,312.09,10.00,,"GEN",
1063.00,"AES Petersburg","CAP_GEN_P994",994.00,4.00,5.00,"IN",38.52,-87.25,"4","C4",529.60,10572.00,0.58,0.90,4.52,1014.35,6.93,,"GEN",
1066.00,"AES Petersburg","CAP_GEN_P994",994.00,4.00,5.00,"IN",38.52,-87.25,"ST2","B5",421.80,10772.00,0.58,0.90,3.67,1638.02,7.61,,"GEN",
1069.00,"AES Petersburg","CAP_GEN_P994",994.00,4.00,5.00,"IN",38.52,-87.25,"ST3","B5",527.60,10688.00,0.50,0.90,4.56,951.17,7.13,,"GEN",
1078.00,"Michigan City","CAP_GEN_P997",997.00,4.00,5.00,"IN",41.72,-86.90,"12","CX",455.00,10856.00,0.50,0.90,3.99,1807.65,7.29,,"GEN",
