PLANT_NAME,EMM_REGION,PLANT_CODE,STATE,LAT,LON,UID,IGRP,SUM_CAP,HEATRATE,CF,FuelRegion,GROUP,CCSROV,CCSF,CCSV,CCSHR,old22emm
Kendall County Gener,12,55131,IL,88.258,-41.48,CTG3,6548,160,7306,0.354,99,Gas,823.4,0,3.2,8592.7,11
Kendall County Gener,12,55131,IL,88.258,-41.48,CTG4,6548,160,7306,0.354,99,Gas,828.8,0,3.19,8592.7,11
Kendall County Gener,12,55131,IL,88.258,-41.48,STG1,6548,125,7306,0.354,99,Gas,829,0,3.19,8592.7,11
Kendall County Gener,12,55131,IL,88.258,-41.48,STG2,6548,125,7306,0.354,99,Gas,833.1,0,3.18,8592.7,11
Kendall County Gener,12,55131,IL,88.258,-41.48,STG3,6548,125,7306,0.354,99,Gas,823.4,0,3.2,8592.7,11
Kendall County Gener,12,55131,IL,88.258,-41.48,STG4,6548,125,7306,0.354,99,Gas,828.8,0,3.19,8592.7,11
Tenaska Gateway Gene,18,55132,TX,94.62,-32.018,GTG1,6549,149,7348,0.501,99,Gas,1385.6,0,5.66,8650.8,18
Tenaska Gateway Gene,18,55132,TX,94.62,-32.018,GTG2,6549,148,7348,0.501,99,Gas,1385.6,0,5.66,8650.8,18
Tenaska Gateway Gene,18,55132,TX,94.62,-32.018,GTG3,6549,149,7348,0.501,99,Gas,1385.6,0,5.66,8650.8,18
Tenaska Gateway Gene,18,55132,TX,94.62,-32.018,STG1,6550,398,7348,0.501,99,Gas,1385.6,0,5.66,8650.8,18
Rio Nogales Power Pr,1,55137,TX,97.973,-29.593,CTG1,6552,149,7050,0.407,99,Gas,694.9,0,2.8,8240.7,1
Rio Nogales Power Pr,1,55137,TX,97.973,-29.593,CTG2,6552,148,7050,0.407,99,Gas,694.9,0,2.8,8240.7,1
Rio Nogales Power Pr,1,55137,TX,97.973,-29.593,CTG3,6552,159,7050,0.407,99,Gas,694.9,0,2.8,8240.7,1
Rio Nogales Power Pr,1,55137,TX,97.973,-29.593,STG1,6552,300,7050,0.407,99,Gas,694.9,0,2.8,8240.7,1
Wolf Hollow I LP,1,55139,TX,97.732,-32.334,CTG1,6554,212.5,8074,0.465,99,Gas,733.9,0,3.29,9675,1
Wolf Hollow I LP,1,55139,TX,97.732,-32.334,CTG2,6554,212.5,8074,0.465,99,Gas,733.9,0,3.29,9675,1
Wolf Hollow I LP,1,55139,TX,97.732,-32.334,ST,6554,248.3,8074,0.465,99,Gas,733.9,0,3.29,9675,1
Hays Energy Project,1,55144,TX,97.989,-29.781,U1,6557,215,7474,0.38,99,Gas,917.5,0,3.55,8826,1
Hays Energy Project,1,55144,TX,97.989,-29.781,U2,6557,215,7452,0.347,99,Gas,921.1,0,3.53,8795.3,1
Hays Energy Project,1,55144,TX,97.989,-29.781,U3,6557,224,7473,0.34,99,Gas,893.4,0,3.52,8824.6,1
Hays Energy Project,1,55144,TX,97.989,-29.781,U4,6557,227,7446,0.392,99,Gas,893.4,0,3.5,8787,1
Green Country Energy,17,55146,OK,95.935,-35.983,CTG1,6558,155,7269,0.462,99,Gas,845.6,0,3.28,8541.5,18
Green Country Energy,17,55146,OK,95.935,-35.983,CTG2,6558,155,7269,0.462,99,Gas,844.1,0,3.28,8541.5,18
Green Country Energy,17,55146,OK,95.935,-35.983,CTG3,6558,155,7269,0.462,99,Gas,847.7,0,3.27,8541.5,18
Green Country Energy,17,55146,OK,95.935,-35.983,STG1,6558,106,7269,0.462,99,Gas,845.6,0,3.28,8541.5,18
Green Country Energy,17,55146,OK,95.935,-35.983,STG2,6558,106,7269,0.462,99,Gas,844.1,0,3.28,8541.5,18
Green Country Energy,17,55146,OK,95.935,-35.983,STG3,6558,106,7269,0.462,99,Gas,847.7,0,3.27,8541.5,18
Lake Road Generating,7,55149,CT,71.896,-41.872,U1,6560,245.8,7364,0.647,99,Gas,895,0,3.42,8673,5
Lake Road Generating,7,55149,CT,71.896,-41.872,U2,6560,251.2,7371,0.674,99,Gas,887.4,0,3.4,8682.7,5
Lake Road Generating,7,55149,CT,71.896,-41.872,U3,6560,260.3,7362,0.683,99,Gas,891.6,0,3.41,8670.2,5
La Paloma Generating,21,55151,CA,119.592,-35.296,GEN1,6561,243.7,7212,0.572,99,Gas,838.2,0,3.27,8462.9,20
La Paloma Generating,21,55151,CA,119.592,-35.296,GEN2,6561,241.6,7197,0.599,99,Gas,829.4,0,3.28,8442.3,20
La Paloma Generating,21,55151,CA,119.592,-35.296,GEN3,6561,237.4,7228,0.594,99,Gas,841.7,0,3.29,8485,20
La Paloma Generating,21,55151,CA,119.592,-35.296,GEN4,6561,242.7,7191,0.549,99,Gas,841.3,0,3.26,8434,20
Guadalupe Generating,1,55153,TX,98.142,-29.624,CTG1,6562,148,7354,0.404,99,Gas,666.8,0,2.83,8659.1,1
Guadalupe Generating,1,55153,TX,98.142,-29.624,CTG2,6562,148,7354,0.404,99,Gas,673.3,0,2.83,8659.1,1
Guadalupe Generating,1,55153,TX,98.142,-29.624,CTG3,6562,148,7354,0.404,99,Gas,673.3,0,2.83,8659.1,1
Guadalupe Generating,1,55153,TX,98.142,-29.624,CTG4,6562,148,7354,0.404,99,Gas,673.3,0,2.83,8659.1,1
Guadalupe Generating,1,55153,TX,98.142,-29.624,STG1,6562,197,7354,0.404,99,Gas,666.8,0,2.83,8659.1,1
Guadalupe Generating,1,55153,TX,98.142,-29.624,STG2,6562,197,7354,0.404,99,Gas,673.3,0,2.83,8659.1,1
Lost Pines 1 Power P,1,55154,TX,97.271,-30.148,CTA,6563,169,7193,0.725,99,Gas,1338.6,0,5.4,8436.8,1
Lost Pines 1 Power P,1,55154,TX,97.271,-30.148,CTB,6565,169,7193,0.725,99,Gas,1338.6,0,5.4,8436.8,1
Lost Pines 1 Power P,1,55154,TX,97.271,-30.148,ST,6567,172,7193,0.725,99,Gas,1338.6,0,5.4,8436.8,1
Bastrop Energy Cente,1,55168,TX,97.55,-30.146,1,6579,149,7706,0.606,99,Gas,664.2,0,2.83,9151.4,1
Bastrop Energy Cente,1,55168,TX,97.55,-30.146,2,6579,149,7706,0.606,99,Gas,664.2,0,2.83,9151.4,1
Bastrop Energy Cente,1,55168,TX,97.55,-30.146,3,6579,227,7706,0.606,99,Gas,664.2,0,2.83,9151.4,1
Granite Ridge,7,55170,NH,71.426,-42.904,CT11,6580,222,7305,0.627,99,Gas,735.3,0,3.01,8591.3,5
Granite Ridge,7,55170,NH,71.426,-42.904,CT12,6580,222,7305,0.627,99,Gas,735.3,0,3.01,8591.3,5
Granite Ridge,7,55170,NH,71.426,-42.904,STG,6580,234,7305,0.627,99,Gas,735.3,0,3.01,8591.3,5
Bosque County Peakin,1,55172,TX,97.359,-31.859,GT-1,6581,154,7129,0.465,99,Gas,892.7,0,3.37,8348.9,1
Bosque County Peakin,1,55172,TX,97.359,-31.859,GT-2,6581,154,7129,0.465,99,Gas,892.7,0,3.37,8348.9,1
Bosque County Peakin,1,55172,TX,97.359,-31.859,GT-3,6581,154,7129,0.465,99,Gas,644.6,0,2.71,8348.9,1
Bosque County Peakin,1,55172,TX,97.359,-31.859,ST-4,6581,86,7129,0.465,99,Gas,644.6,0,2.71,8348.9,1
Bosque County Peakin,1,55172,TX,97.359,-31.859,ST-5,6581,200,7129,0.465,99,Gas,644.6,0,2.71,8348.9,1
Acadia Energy Center,17,55173,LA,92.413,-30.429,CT11,6582,172.4,7410,0.533,99,Gas,1305.9,0,5.48,8736.9,18
Acadia Energy Center,17,55173,LA,92.413,-30.429,CT12,6582,174.7,7410,0.533,99,Gas,1305.9,0,5.48,8736.9,18
Acadia Energy Center,17,55173,LA,92.413,-30.429,CT24,6582,158.4,7410,0.533,99,Gas,1305.9,0,5.48,8736.9,18
Acadia Energy Center,17,55173,LA,92.413,-30.429,CT25,6582,154.5,7410,0.533,99,Gas,1305.9,0,5.48,8736.9,18
Acadia Energy Center,17,55173,LA,92.413,-30.429,ST13,6582,219.1,7410,0.533,99,Gas,1305.9,0,5.48,8736.9,18
Acadia Energy Center,17,55173,LA,92.413,-30.429,ST26,6582,244,7410,0.533,99,Gas,1305.9,0,5.48,8736.9,18
Eastman Cogeneration,17,55176,TX,94.69,-32.448,GEN1,6584,146.2,9654,0.611,99,Gas,792.8,0,3.7,12035.4,18
Eastman Cogeneration,17,55176,TX,94.69,-32.448,GEN2,6584,146.2,9654,0.611,99,Gas,792.8,0,3.7,12035.4,18
Eastman Cogeneration,17,55176,TX,94.69,-32.448,GEN3,6584,109.8,9654,0.611,99,Gas,792.8,0,3.7,12035.4,18
South Point Energy C,20,55177,AZ,114.532,-34.868,A,6585,180,7808,0.28,99,Gas,625.1,0,2.9,9295.6,19
South Point Energy C,20,55177,AZ,114.532,-34.868,B,6585,180,7808,0.28,99,Gas,625.1,0,2.9,9295.6,19
South Point Energy C,20,55177,AZ,114.532,-34.868,ST1,6585,190,7808,0.28,99,Gas,625.1,0,2.9,9295.6,19
Dogwood Energy Facil,18,55178,MO,94.301,-38.793,CT-1,6586,180,7555,0.202,99,Gas,614.7,0,2.7,8939.2,13
Dogwood Energy Facil,18,55178,MO,94.301,-38.793,CT-2,6586,176,7555,0.202,99,Gas,614.7,0,2.7,8939.2,13
Dogwood Energy Facil,18,55178,MO,94.301,-38.793,ST-1,6586,260,7555,0.202,99,Gas,614.7,0,2.7,8939.2,13
Rathdrum Power LLC,23,55179,ID,116.92,-47.786,CTG1,6587,150,7050,0.558,99,Gas,856.2,0,3.23,8240.7,21
Rathdrum Power LLC,23,55179,ID,116.92,-47.786,STG1,6587,98,7050,0.558,99,Gas,856.2,0,3.23,8240.7,21
Sunrise Power LLC,21,55182,CA,119.585,-35.21,STG,6588,245,7231,0.419,99,Gas,1222.9,0,5.27,8489.1,20
Sunrise Power LLC,21,55182,CA,119.585,-35.21,X718,6588,150,7231,0.419,99,Gas,1222.9,0,5.27,8489.1,20
Sunrise Power LLC,21,55182,CA,119.585,-35.21,X719,6588,150,7231,0.419,99,Gas,611.5,0,2.63,8489.1,20
Nelson Energy Center,12,55183,IL,89.607,-41.774,CT1,6589,155.7,7050,0.87,99,Gas,1024.1,0,3.71,8240.7,11
Nelson Energy Center,12,55183,IL,89.607,-41.774,CT2,6589,155.7,7050,0.87,99,Gas,1024.1,0,3.71,8240.7,11
Nelson Energy Center,12,55183,IL,89.607,-41.774,ST1,6589,129.6,7050,0.87,99,Gas,1101.4,0,3.92,8240.7,11
Nelson Energy Center,12,55183,IL,89.607,-41.774,ST2,6589,129.6,7050,0.87,99,Gas,1101.4,0,3.92,8240.7,11
Channelview Cogenera,1,55187,TX,95.122,-29.837,GT1,6590,171,10116,0.738,99,Gas,714.9,0,3.98,12762,1
Channelview Cogenera,1,55187,TX,95.122,-29.837,GT2,6590,165,10116,0.738,99,Gas,714.9,0,3.98,12762,1
Channelview Cogenera,1,55187,TX,95.122,-29.837,GT3,6590,167,10116,0.738,99,Gas,714.9,0,3.98,12762,1
Channelview Cogenera,1,55187,TX,95.122,-29.837,GT4,6590,171,10116,0.738,99,Gas,714.9,0,3.98,12762,1
Channelview Cogenera,1,55187,TX,95.122,-29.837,ST1,6590,145,10116,0.738,99,Gas,714.9,0,3.98,12762,1
Cordova Energy,12,55188,IL,90.28,-41.712,PT11,6591,165,8018,0.006,99,Gas,648,0,3,9594.7,4
Cordova Energy,12,55188,IL,90.28,-41.712,PT21,6591,165,8018,0.006,99,Gas,648,0,3,9594.7,4
Cordova Energy,12,55188,IL,90.28,-41.712,PT31,6591,191.2,8018,0.006,99,Gas,648,0,3,9594.7,4
Ontelaunee Energy Ce,10,55193,PA,75.936,-40.422,CTG1,6593,180,7697,0.607,99,Gas,635.5,0,2.92,9138.7,9
Ontelaunee Energy Ce,10,55193,PA,75.936,-40.422,CTG2,6593,180,7697,0.607,99,Gas,635.5,0,2.92,9138.7,9
Ontelaunee Energy Ce,10,55193,PA,75.936,-40.422,STG,6593,180,7697,0.607,99,Gas,635.5,0,2.92,9138.7,9
Caledonia,16,55197,MS,88.272,-33.646,CTG1,6595,157,7288,0.491,99,Gas,847,0,3.32,8567.8,15
Caledonia,16,55197,MS,88.272,-33.646,CTG2,6595,157,7288,0.491,99,Gas,847,0,3.32,8567.8,15
Caledonia,16,55197,MS,88.272,-33.646,CTG3,6595,157,7288,0.491,99,Gas,847,0,3.32,8567.8,15
Caledonia,16,55197,MS,88.272,-33.646,STG1,6595,98,7288,0.491,99,Gas,847,0,3.32,8567.8,15
Caledonia,16,55197,MS,88.272,-33.646,STG2,6595,98,7288,0.491,99,Gas,847,0,3.32,8567.8,15
Caledonia,16,55197,MS,88.272,-33.646,STG3,6595,98,7288,0.491,99,Gas,847,0,3.32,8567.8,15
