TECH,MNUMCR,MNUMYR,CAPAVAIL,CAPLAN,CAPNEW
SMR_CCS,2,13,0,0,0.1
SMR_CCS,2,14,0,0,0.1
SMR_CCS,2,15,0,0,0.1
SMR_CCS,2,16,0,0,0.1
SMR_CCS,2,17,0,0,0.1
SMR_CCS,2,18,0,0,0.1
SMR_CCS,2,19,0,0,0.1
SMR_CCS,2,20,0,0,0.1
SMR_CCS,2,21,0,0,0.1
SMR_CCS,2,22,0,0,0.1
SMR_CCS,2,23,0,0,0.1
SMR_CCS,2,24,0,0,0.1
SMR_CCS,2,25,0,0,0.1
SMR_CCS,2,26,0,0,0.1
SMR_CCS,2,27,0,0,0.1
SMR_CCS,2,28,0,0,0.1
SMR_CCS,2,29,0,0,0.1
SMR_CCS,2,30,0,0,0.1
SMR_CCS,2,31,0,0,0.1
SMR_CCS,2,32,0,0,0.1
SMR_CCS,2,33,0,0,0.1
SMR_CCS,2,34,0,0,0.1
SMR_CCS,2,35,0,0,0.1
SMR_CCS,2,36,0,0,0.1
SMR_CCS,2,37,0,0,0.1
SMR_CCS,2,38,0,0,0.1
SMR_CCS,2,39,0,0,0.1
SMR_CCS,2,40,0,0,0.1
SMR_CCS,2,41,0,0,0.1
SMR_CCS,2,42,0,0,0.1
SMR_CCS,2,43,0,0,0.1
SMR_CCS,2,44,0,0,0.1
SMR_CCS,2,45,0,0,0.1
SMR_CCS,2,46,0,0,0.1
SMR_CCS,2,47,0,0,0.1
SMR_CCS,2,48,0,0,0.1
SMR_CCS,2,49,0,0,0.1
SMR_CCS,2,50,0,0,0.1
SMR_CCS,2,51,0,0,0.1
SMR_CCS,2,52,0,0,0.1
SMR_CCS,2,53,0,0,0.1
SMR_CCS,2,54,0,0,0.1
SMR_CCS,2,55,0,0,0.1
SMR_CCS,2,56,0,0,0.1
SMR_CCS,2,57,0,0,0.1
SMR_CCS,2,58,0,0,0.1
SMR_CCS,2,59,0,0,0.1
SMR_CCS,2,60,0,0,0.1
SMR_CCS,2,61,0,0,0.1
SMR_CCS,3,1,0,0,0.1
SMR_CCS,3,2,0,0,0.1
SMR_CCS,3,3,0,0,0.1
SMR_CCS,3,4,0,0,0.1
SMR_CCS,3,5,0,0,0.1
SMR_CCS,3,6,0,0,0.1
SMR_CCS,3,7,0,0,0.1
SMR_CCS,3,8,0,0,0.1
SMR_CCS,3,9,0,0,0.1
SMR_CCS,3,10,0,0,0.1
SMR_CCS,3,11,0,0,0.1
SMR_CCS,3,12,0,0,0.1
SMR_CCS,3,13,0,0,0.1
SMR_CCS,3,14,0,0,0.1
SMR_CCS,3,15,0,0,0.1
SMR_CCS,3,16,0,0,0.1
SMR_CCS,3,17,0,0,0.1
SMR_CCS,3,18,0,0,0.1
SMR_CCS,3,19,0,0,0.1
SMR_CCS,3,20,0,0,0.1
SMR_CCS,3,21,0,0,0.1
SMR_CCS,3,22,0,0,0.1
SMR_CCS,3,23,0,0,0.1
SMR_CCS,3,24,0,0,0.1
SMR_CCS,3,25,0,0,0.1
SMR_CCS,3,26,0,0,0.1
SMR_CCS,3,27,0,0,0.1
SMR_CCS,3,28,0,0,0.1
SMR_CCS,3,29,0,0,0.1
SMR_CCS,3,30,0,0,0.1
SMR_CCS,3,31,0,0,0.1
SMR_CCS,3,32,0,0,0.1
SMR_CCS,3,33,0,0,0.1
SMR_CCS,3,34,0,0,0.1
SMR_CCS,3,35,0,0,0.1
SMR_CCS,3,36,0,0,0.1
SMR_CCS,3,37,0,0,0.1
SMR_CCS,3,38,0,0,0.1
SMR_CCS,3,39,0,0,0.1
SMR_CCS,3,40,0,0,0.1
SMR_CCS,3,41,0,0,0.1
SMR_CCS,3,42,0,0,0.1
SMR_CCS,3,43,0,0,0.1
SMR_CCS,3,44,0,0,0.1
SMR_CCS,3,45,0,0,0.1
SMR_CCS,3,46,0,0,0.1
SMR_CCS,3,47,0,0,0.1
SMR_CCS,3,48,0,0,0.1
SMR_CCS,3,49,0,0,0.1
SMR_CCS,3,50,0,0,0.1
SMR_CCS,3,51,0,0,0.1
SMR_CCS,3,52,0,0,0.1
SMR_CCS,3,53,0,0,0.1
SMR_CCS,3,54,0,0,0.1
SMR_CCS,3,55,0,0,0.1
SMR_CCS,3,56,0,0,0.1
SMR_CCS,3,57,0,0,0.1
SMR_CCS,3,58,0,0,0.1
SMR_CCS,3,59,0,0,0.1
SMR_CCS,3,60,0,0,0.1
SMR_CCS,3,61,0,0,0.1
SMR_CCS,4,1,0,0,0.1
SMR_CCS,4,2,0,0,0.1
SMR_CCS,4,3,0,0,0.1
SMR_CCS,4,4,0,0,0.1
SMR_CCS,4,5,0,0,0.1
SMR_CCS,4,6,0,0,0.1
SMR_CCS,4,7,0,0,0.1
SMR_CCS,4,8,0,0,0.1
SMR_CCS,4,9,0,0,0.1
SMR_CCS,4,10,0,0,0.1
SMR_CCS,4,11,0,0,0.1
SMR_CCS,4,12,0,0,0.1
SMR_CCS,4,13,0,0,0.1
SMR_CCS,4,14,0,0,0.1
SMR_CCS,4,15,0,0,0.1
SMR_CCS,4,16,0,0,0.1
SMR_CCS,4,17,0,0,0.1
SMR_CCS,4,18,0,0,0.1
SMR_CCS,4,19,0,0,0.1
SMR_CCS,4,20,0,0,0.1
SMR_CCS,4,21,0,0,0.1
SMR_CCS,4,22,0,0,0.1
SMR_CCS,4,23,0,0,0.1
SMR_CCS,4,24,0,0,0.1
SMR_CCS,4,25,0,0,0.1
SMR_CCS,4,26,0,0,0.1
SMR_CCS,4,27,0,0,0.1
SMR_CCS,4,28,0,0,0.1
SMR_CCS,4,29,0,0,0.1
SMR_CCS,4,30,0,0,0.1
SMR_CCS,4,31,0,0,0.1
SMR_CCS,4,32,0,0,0.1
SMR_CCS,4,33,0,0,0.1
SMR_CCS,4,34,0,0,0.1
SMR_CCS,4,35,0,0,0.1
SMR_CCS,4,36,0,0,0.1
SMR_CCS,4,37,0,0,0.1
SMR_CCS,4,38,0,200,0.1
SMR_CCS,4,39,0,0,0.1
SMR_CCS,4,40,0,0,0.1
SMR_CCS,4,41,0,0,0.1
SMR_CCS,4,42,0,0,0.1
SMR_CCS,4,43,0,0,0.1
SMR_CCS,4,44,0,0,0.1
SMR_CCS,4,45,0,0,0.1
SMR_CCS,4,46,0,0,0.1
SMR_CCS,4,47,0,0,0.1
SMR_CCS,4,48,0,0,0.1
SMR_CCS,4,49,0,0,0.1
SMR_CCS,4,50,0,0,0.1
SMR_CCS,4,51,0,0,0.1
SMR_CCS,4,52,0,0,0.1
SMR_CCS,4,53,0,0,0.1
SMR_CCS,4,54,0,0,0.1
SMR_CCS,4,55,0,0,0.1
SMR_CCS,4,56,0,0,0.1
SMR_CCS,4,57,0,0,0.1
SMR_CCS,4,58,0,0,0.1
SMR_CCS,4,59,0,0,0.1
SMR_CCS,4,60,0,0,0.1
SMR_CCS,4,61,0,0,0.1
SMR_CCS,5,1,0,0,0.1
SMR_CCS,5,2,0,0,0.1
SMR_CCS,5,3,0,0,0.1
SMR_CCS,5,4,0,0,0.1
SMR_CCS,5,5,0,0,0.1
SMR_CCS,5,6,0,0,0.1
SMR_CCS,5,7,0,0,0.1
SMR_CCS,5,8,0,0,0.1
SMR_CCS,5,9,0,0,0.1
SMR_CCS,5,10,0,0,0.1
SMR_CCS,5,11,0,0,0.1
SMR_CCS,5,12,0,0,0.1
SMR_CCS,5,13,0,0,0.1
SMR_CCS,5,14,0,0,0.1
SMR_CCS,5,15,0,0,0.1
SMR_CCS,5,16,0,0,0.1
SMR_CCS,5,17,0,0,0.1
SMR_CCS,5,18,0,0,0.1
SMR_CCS,5,19,0,0,0.1
SMR_CCS,5,20,0,0,0.1
SMR_CCS,5,21,0,0,0.1
SMR_CCS,5,22,0,0,0.1
SMR_CCS,5,23,0,0,0.1
SMR_CCS,5,24,0,0,0.1
SMR_CCS,5,25,0,0,0.1
SMR_CCS,5,26,0,0,0.1
SMR_CCS,5,27,0,0,0.1
SMR_CCS,5,28,0,0,0.1
SMR_CCS,5,29,0,0,0.1
SMR_CCS,5,30,0,0,0.1
SMR_CCS,5,31,0,0,0.1
SMR_CCS,5,32,0,0,0.1
SMR_CCS,5,33,0,0,0.1
SMR_CCS,5,34,0,0,0.1
SMR_CCS,5,35,0,0,0.1
SMR_CCS,5,36,0,0,0.1
SMR_CCS,5,37,0,0,0.1
SMR_CCS,5,38,0,0,0.1
SMR_CCS,5,39,0,0,0.1
SMR_CCS,5,40,0,0,0.1
SMR_CCS,5,41,0,0,0.1
SMR_CCS,5,42,0,0,0.1
SMR_CCS,5,43,0,0,0.1
SMR_CCS,5,44,0,0,0.1
SMR_CCS,5,45,0,0,0.1
SMR_CCS,5,46,0,0,0.1
SMR_CCS,5,47,0,0,0.1
SMR_CCS,5,48,0,0,0.1
SMR_CCS,5,49,0,0,0.1
SMR_CCS,5,50,0,0,0.1
SMR_CCS,5,51,0,0,0.1
SMR_CCS,5,52,0,0,0.1
SMR_CCS,5,53,0,0,0.1
SMR_CCS,5,54,0,0,0.1
SMR_CCS,5,55,0,0,0.1
SMR_CCS,5,56,0,0,0.1
SMR_CCS,5,57,0,0,0.1
SMR_CCS,5,58,0,0,0.1
SMR_CCS,5,59,0,0,0.1
SMR_CCS,5,60,0,0,0.1
SMR_CCS,5,61,0,0,0.1
SMR_CCS,6,1,0,0,0.1
SMR_CCS,6,2,0,0,0.1
SMR_CCS,6,3,0,0,0.1
SMR_CCS,6,4,0,0,0.1
SMR_CCS,6,5,0,0,0.1
SMR_CCS,6,6,0,0,0.1
SMR_CCS,6,7,0,0,0.1
SMR_CCS,6,8,0,0,0.1
SMR_CCS,6,9,0,0,0.1
SMR_CCS,6,10,0,0,0.1
SMR_CCS,6,11,0,0,0.1
SMR_CCS,6,12,0,0,0.1
SMR_CCS,6,13,0,0,0.1
SMR_CCS,6,14,0,0,0.1
SMR_CCS,6,15,0,0,0.1
SMR_CCS,6,16,0,0,0.1
SMR_CCS,6,17,0,0,0.1
SMR_CCS,6,18,0,0,0.1
SMR_CCS,6,19,0,0,0.1
SMR_CCS,6,20,0,0,0.1
SMR_CCS,6,21,0,0,0.1
SMR_CCS,6,22,0,0,0.1
SMR_CCS,6,23,0,0,0.1
SMR_CCS,6,24,0,0,0.1
SMR_CCS,6,25,0,0,0.1
SMR_CCS,6,26,0,0,0.1
SMR_CCS,6,27,0,0,0.1
SMR_CCS,6,28,0,0,0.1
SMR_CCS,6,29,0,0,0.1
SMR_CCS,6,30,0,0,0.1
SMR_CCS,6,31,0,0,0.1
SMR_CCS,6,32,0,0,0.1
SMR_CCS,6,33,0,0,0.1
SMR_CCS,6,34,0,0,0.1
SMR_CCS,6,35,0,0,0.1
SMR_CCS,6,36,0,100,0.1
SMR_CCS,6,37,0,0,0.1
SMR_CCS,6,38,0,0,0.1
SMR_CCS,6,39,0,0,0.1
SMR_CCS,6,40,0,0,0.1
SMR_CCS,6,41,0,0,0.1
SMR_CCS,6,42,0,0,0.1
SMR_CCS,6,43,0,0,0.1
SMR_CCS,6,44,0,0,0.1
SMR_CCS,6,45,0,0,0.1
SMR_CCS,6,46,0,0,0.1
SMR_CCS,6,47,0,0,0.1
SMR_CCS,6,48,0,0,0.1
SMR_CCS,6,49,0,0,0.1
SMR_CCS,6,50,0,0,0.1
SMR_CCS,6,51,0,0,0.1
SMR_CCS,6,52,0,0,0.1
SMR_CCS,6,53,0,0,0.1
SMR_CCS,6,54,0,0,0.1
SMR_CCS,6,55,0,0,0.1
SMR_CCS,6,56,0,0,0.1
SMR_CCS,6,57,0,0,0.1
SMR_CCS,6,58,0,0,0.1
SMR_CCS,6,59,0,0,0.1
SMR_CCS,6,60,0,0,0.1
SMR_CCS,6,61,0,0,0.1
SMR_CCS,7,1,0,0,0.1
SMR_CCS,7,2,0,0,0.1
SMR_CCS,7,3,0,0,0.1
SMR_CCS,7,4,0,0,0.1
SMR_CCS,7,5,0,0,0.1
SMR_CCS,7,6,0,0,0.1
SMR_CCS,7,7,0,0,0.1
SMR_CCS,7,8,0,0,0.1
SMR_CCS,7,9,0,0,0.1
SMR_CCS,7,10,0,0,0.1
SMR_CCS,7,11,0,0,0.1
SMR_CCS,7,12,0,0,0.1
SMR_CCS,7,13,0,0,0.1
SMR_CCS,7,14,0,0,0.1
SMR_CCS,7,15,0,0,0.1
SMR_CCS,7,16,0,0,0.1
SMR_CCS,7,17,0,0,0.1
SMR_CCS,7,18,0,0,0.1
SMR_CCS,7,19,0,0,0.1
SMR_CCS,7,20,0,0,0.1
SMR_CCS,7,21,0,0,0.1
SMR_CCS,7,22,0,0,0.1
SMR_CCS,7,23,0,0,0.1
SMR_CCS,7,24,0,0,0.1
SMR_CCS,7,25,0,0,0.1
SMR_CCS,7,26,0,0,0.1
SMR_CCS,7,27,0,0,0.1
SMR_CCS,7,28,0,0,0.1
SMR_CCS,7,29,0,0,0.1
SMR_CCS,7,30,0,0,0.1
SMR_CCS,7,31,0,0,0.1
SMR_CCS,7,32,0,0,0.1
SMR_CCS,7,33,0,0,0.1
SMR_CCS,7,34,0,0,0.1
SMR_CCS,7,35,0,0,0.1
SMR_CCS,7,36,0,0,0.1
SMR_CCS,7,37,0,0,0.1
SMR_CCS,7,38,0,0,0.1
SMR_CCS,7,39,0,0,0.1
SMR_CCS,7,40,0,0,0.1
SMR_CCS,7,41,0,0,0.1
SMR_CCS,7,42,0,0,0.1
SMR_CCS,7,43,0,0,0.1
SMR_CCS,7,44,0,0,0.1
SMR_CCS,7,45,0,0,0.1
SMR_CCS,7,46,0,0,0.1
SMR_CCS,7,47,0,0,0.1
SMR_CCS,7,48,0,0,0.1
SMR_CCS,7,49,0,0,0.1
SMR_CCS,7,50,0,0,0.1
SMR_CCS,7,51,0,0,0.1
SMR_CCS,7,52,0,0,0.1
SMR_CCS,7,53,0,0,0.1
SMR_CCS,7,54,0,0,0.1
SMR_CCS,7,55,0,0,0.1
SMR_CCS,7,56,0,0,0.1
SMR_CCS,7,57,0,0,0.1
SMR_CCS,7,58,0,0,0.1
SMR_CCS,7,59,0,0,0.1
SMR_CCS,7,60,0,0,0.1
SMR_CCS,7,61,0,0,0.1
SMR_CCS,8,1,0,0,0.1
SMR_CCS,8,2,0,0,0.1
SMR_CCS,8,3,0,0,0.1
SMR_CCS,8,4,0,0,0.1
SMR_CCS,8,5,0,0,0.1
SMR_CCS,8,6,0,0,0.1
SMR_CCS,8,7,0,0,0.1
SMR_CCS,8,8,0,0,0.1
SMR_CCS,8,9,0,0,0.1
SMR_CCS,8,10,0,0,0.1
SMR_CCS,8,11,0,0,0.1
SMR_CCS,8,12,0,0,0.1
SMR_CCS,8,13,0,0,0.1
SMR_CCS,8,14,0,0,0.1
SMR_CCS,8,15,0,0,0.1
SMR_CCS,8,16,0,0,0.1
SMR_CCS,8,17,0,0,0.1
SMR_CCS,8,18,0,0,0.1
SMR_CCS,8,19,0,0,0.1
SMR_CCS,8,20,0,0,0.1
SMR_CCS,8,21,0,0,0.1
SMR_CCS,8,22,0,0,0.1
SMR_CCS,8,23,0,0,0.1
SMR_CCS,8,24,0,0,0.1
SMR_CCS,8,25,0,0,0.1
SMR_CCS,8,26,0,0,0.1
SMR_CCS,8,27,0,0,0.1
SMR_CCS,8,28,0,0,0.1
SMR_CCS,8,29,0,0,0.1
SMR_CCS,8,30,0,0,0.1
SMR_CCS,8,31,0,0,0.1
SMR_CCS,8,32,0,0,0.1
SMR_CCS,8,33,0,0,0.1
SMR_CCS,8,34,0,0,0.1
SMR_CCS,8,35,0,0,0.1
SMR_CCS,8,36,0,0,0.1
SMR_CCS,8,37,0,0,0.1
SMR_CCS,8,38,0,0,0.1
SMR_CCS,8,39,0,0,0.1
SMR_CCS,8,40,0,0,0.1
SMR_CCS,8,41,0,0,0.1
SMR_CCS,8,42,0,0,0.1
SMR_CCS,8,43,0,0,0.1
SMR_CCS,8,44,0,0,0.1
SMR_CCS,8,45,0,0,0.1
SMR_CCS,8,46,0,0,0.1
SMR_CCS,8,47,0,0,0.1
SMR_CCS,8,48,0,0,0.1
SMR_CCS,8,49,0,0,0.1
SMR_CCS,8,50,0,0,0.1
SMR_CCS,8,51,0,0,0.1
SMR_CCS,8,52,0,0,0.1
SMR_CCS,8,53,0,0,0.1
SMR_CCS,8,54,0,0,0.1
SMR_CCS,8,55,0,0,0.1
SMR_CCS,8,56,0,0,0.1
SMR_CCS,8,57,0,0,0.1
SMR_CCS,8,58,0,0,0.1
SMR_CCS,8,59,0,0,0.1
SMR_CCS,8,60,0,0,0.1
SMR_CCS,8,61,0,0,0.1
SMR_CCS,9,1,0,0,0.1
SMR_CCS,9,2,0,0,0.1
SMR_CCS,9,3,0,0,0.1
SMR_CCS,9,4,0,0,0.1
SMR_CCS,9,5,0,0,0.1
SMR_CCS,9,6,0,0,0.1
SMR_CCS,9,7,0,0,0.1
SMR_CCS,9,8,0,0,0.1
SMR_CCS,9,9,0,0,0.1
SMR_CCS,9,10,0,0,0.1
SMR_CCS,9,11,0,0,0.1
SMR_CCS,9,12,0,0,0.1
SMR_CCS,9,13,0,0,0.1
SMR_CCS,9,14,0,0,0.1
SMR_CCS,9,15,0,0,0.1
SMR_CCS,9,16,0,0,0.1
SMR_CCS,9,17,0,0,0.1
SMR_CCS,9,18,0,0,0.1
SMR_CCS,9,19,0,0,0.1
SMR_CCS,9,20,0,0,0.1
SMR_CCS,9,21,0,0,0.1
SMR_CCS,9,22,0,0,0.1
SMR_CCS,9,23,0,0,0.1
SMR_CCS,9,24,0,0,0.1
SMR_CCS,9,25,0,0,0.1
SMR_CCS,9,26,0,0,0.1
SMR_CCS,9,27,0,0,0.1
SMR_CCS,9,28,0,0,0.1
SMR_CCS,9,29,0,0,0.1
SMR_CCS,9,30,0,0,0.1
SMR_CCS,9,31,0,0,0.1
SMR_CCS,9,32,0,0,0.1
SMR_CCS,9,33,0,0,0.1
SMR_CCS,9,34,0,0,0.1
SMR_CCS,9,35,0,0,0.1
SMR_CCS,9,36,0,0,0.1
SMR_CCS,9,37,0,0,0.1
SMR_CCS,9,38,0,0,0.1
SMR_CCS,9,39,0,0,0.1
SMR_CCS,9,40,0,0,0.1
SMR_CCS,9,41,0,0,0.1
SMR_CCS,9,42,0,0,0.1
SMR_CCS,9,43,0,0,0.1
SMR_CCS,9,44,0,0,0.1
SMR_CCS,9,45,0,0,0.1
SMR_CCS,9,46,0,0,0.1
SMR_CCS,9,47,0,0,0.1
SMR_CCS,9,48,0,0,0.1
SMR_CCS,9,49,0,0,0.1
SMR_CCS,9,50,0,0,0.1
SMR_CCS,9,51,0,0,0.1
SMR_CCS,9,52,0,0,0.1
SMR_CCS,9,53,0,0,0.1
SMR_CCS,9,54,0,0,0.1
SMR_CCS,9,55,0,0,0.1
SMR_CCS,9,56,0,0,0.1
SMR_CCS,9,57,0,0,0.1
SMR_CCS,9,58,0,0,0.1
SMR_CCS,9,59,0,0,0.1
SMR_CCS,9,60,0,0,0.1
SMR_CCS,9,61,0,0,0.1
SMR_CCS,10,1,0,0,0.1
SMR_CCS,10,2,0,0,0.1
SMR_CCS,10,3,0,0,0.1
SMR_CCS,10,4,0,0,0.1
SMR_CCS,10,5,0,0,0.1
SMR_CCS,10,6,0,0,0.1
SMR_CCS,10,7,0,0,0.1
SMR_CCS,10,8,0,0,0.1
SMR_CCS,10,9,0,0,0.1
SMR_CCS,10,10,0,0,0.1
SMR_CCS,10,11,0,0,0.1
SMR_CCS,10,12,0,0,0.1
SMR_CCS,10,13,0,0,0.1
SMR_CCS,10,14,0,0,0.1
SMR_CCS,10,15,0,0,0.1
SMR_CCS,10,16,0,0,0.1
SMR_CCS,10,17,0,0,0.1
SMR_CCS,10,18,0,0,0.1
SMR_CCS,10,19,0,0,0.1
SMR_CCS,10,20,0,0,0.1
SMR_CCS,10,21,0,0,0.1
SMR_CCS,10,22,0,0,0.1
SMR_CCS,10,23,0,0,0.1
SMR_CCS,10,24,0,0,0.1
SMR_CCS,10,25,0,0,0.1
SMR_CCS,10,26,0,0,0.1
SMR_CCS,10,27,0,0,0.1
SMR_CCS,10,28,0,0,0.1
SMR_CCS,10,29,0,0,0.1
SMR_CCS,10,30,0,0,0.1
SMR_CCS,10,31,0,0,0.1
SMR_CCS,10,32,0,0,0.1
SMR_CCS,10,33,0,0,0.1
SMR_CCS,10,34,0,0,0.1
SMR_CCS,10,35,0,0,0.1
SMR_CCS,10,36,0,0,0.1
SMR_CCS,10,37,0,0,0.1
SMR_CCS,10,38,0,0,0.1
SMR_CCS,10,39,0,0,0.1
SMR_CCS,10,40,0,0,0.1
SMR_CCS,10,41,0,0,0.1
SMR_CCS,10,42,0,0,0.1
SMR_CCS,10,43,0,0,0.1
SMR_CCS,10,44,0,0,0.1
SMR_CCS,10,45,0,0,0.1
SMR_CCS,10,46,0,0,0.1
SMR_CCS,10,47,0,0,0.1
SMR_CCS,10,48,0,0,0.1
SMR_CCS,10,49,0,0,0.1
SMR_CCS,10,50,0,0,0.1
SMR_CCS,10,51,0,0,0.1
SMR_CCS,10,52,0,0,0.1
SMR_CCS,10,53,0,0,0.1
SMR_CCS,10,54,0,0,0.1
SMR_CCS,10,55,0,0,0.1
SMR_CCS,10,56,0,0,0.1
SMR_CCS,10,57,0,0,0.1
SMR_CCS,10,58,0,0,0.1
SMR_CCS,10,59,0,0,0.1
SMR_CCS,10,60,0,0,0.1
SMR_CCS,10,61,0,0,0.1
SMR_CCS,11,1,0,0,0.1
SMR_CCS,11,2,0,0,0.1
SMR_CCS,11,3,0,0,0.1
SMR_CCS,11,4,0,0,0.1
SMR_CCS,11,5,0,0,0.1
SMR_CCS,11,6,0,0,0.1
SMR_CCS,11,7,0,0,0.1
SMR_CCS,11,8,0,0,0.1
SMR_CCS,11,9,0,0,0.1
SMR_CCS,11,10,0,0,0.1
SMR_CCS,11,11,0,0,0.1
SMR_CCS,11,12,0,0,0.1
SMR_CCS,11,13,0,0,0.1
SMR_CCS,11,14,0,0,0.1
SMR_CCS,11,15,0,0,0.1
SMR_CCS,11,16,0,0,0.1
SMR_CCS,11,17,0,0,0.1
SMR_CCS,11,18,0,0,0.1
SMR_CCS,11,19,0,0,0.1
SMR_CCS,11,20,0,0,0.1
SMR_CCS,11,21,0,0,0.1
SMR_CCS,11,22,0,0,0.1
SMR_CCS,11,23,0,0,0.1
SMR_CCS,11,24,0,0,0.1
SMR_CCS,11,25,0,0,0.1
SMR_CCS,11,26,0,0,0.1
SMR_CCS,11,27,0,0,0.1
SMR_CCS,11,28,0,0,0.1
SMR_CCS,11,29,0,0,0.1
SMR_CCS,11,30,0,0,0.1
SMR_CCS,11,31,0,0,0.1
SMR_CCS,11,32,0,0,0.1
SMR_CCS,11,33,0,0,0.1
SMR_CCS,11,34,0,0,0.1
SMR_CCS,11,35,0,0,0.1
SMR_CCS,11,36,0,0,0.1
SMR_CCS,11,37,0,0,0.1
SMR_CCS,11,38,0,0,0.1
SMR_CCS,11,39,0,0,0.1
SMR_CCS,11,40,0,0,0.1
SMR_CCS,11,41,0,0,0.1
SMR_CCS,11,42,0,0,0.1
SMR_CCS,11,43,0,0,0.1
SMR_CCS,11,44,0,0,0.1
SMR_CCS,11,45,0,0,0.1
SMR_CCS,11,46,0,0,0.1
SMR_CCS,11,47,0,0,0.1
SMR_CCS,11,48,0,0,0.1
SMR_CCS,11,49,0,0,0.1
SMR_CCS,11,50,0,0,0.1
SMR_CCS,11,51,0,0,0.1
SMR_CCS,11,52,0,0,0.1
SMR_CCS,11,53,0,0,0.1
SMR_CCS,11,54,0,0,0.1
SMR_CCS,11,55,0,0,0.1
SMR_CCS,11,56,0,0,0.1
SMR_CCS,11,57,0,0,0.1
SMR_CCS,11,58,0,0,0.1
SMR_CCS,11,59,0,0,0.1
SMR_CCS,11,60,0,0,0.1
SMR_CCS,11,61,0,0,0.1
ATR_CCS,1,1,0,0,0.1
ATR_CCS,1,2,0,0,0.1
ATR_CCS,1,3,0,0,0.1
ATR_CCS,1,4,0,0,0.1
ATR_CCS,1,5,0,0,0.1
ATR_CCS,1,6,0,0,0.1
ATR_CCS,1,7,0,0,0.1
ATR_CCS,1,8,0,0,0.1
ATR_CCS,1,9,0,0,0.1
ATR_CCS,1,10,0,0,0.1
ATR_CCS,1,11,0,0,0.1
ATR_CCS,1,12,0,0,0.1
ATR_CCS,1,13,0,0,0.1
ATR_CCS,1,14,0,0,0.1
ATR_CCS,1,15,0,0,0.1
ATR_CCS,1,16,0,0,0.1
ATR_CCS,1,17,0,0,0.1
ATR_CCS,1,18,0,0,0.1
ATR_CCS,1,19,0,0,0.1
ATR_CCS,1,20,0,0,0.1
ATR_CCS,1,21,0,0,0.1
ATR_CCS,1,22,0,0,0.1
ATR_CCS,1,23,0,0,0.1
ATR_CCS,1,24,0,0,0.1
ATR_CCS,1,25,0,0,0.1
ATR_CCS,1,26,0,0,0.1
ATR_CCS,1,27,0,0,0.1
ATR_CCS,1,28,0,0,0.1
ATR_CCS,1,29,0,0,0.1
ATR_CCS,1,30,0,0,0.1
ATR_CCS,1,31,0,0,0.1
ATR_CCS,1,32,0,0,0.1
ATR_CCS,1,33,0,0,0.1
ATR_CCS,1,34,0,0,0.1
ATR_CCS,1,35,0,0,0.1
ATR_CCS,1,36,0,0,0.1
ATR_CCS,1,37,0,0,0.1
ATR_CCS,1,38,0,0,0.1
ATR_CCS,1,39,0,0,0.1
ATR_CCS,1,40,0,0,0.1
ATR_CCS,1,41,0,0,0.1
ATR_CCS,1,42,0,0,0.1
ATR_CCS,1,43,0,0,0.1
ATR_CCS,1,44,0,0,0.1
ATR_CCS,1,45,0,0,0.1
ATR_CCS,1,46,0,0,0.1
ATR_CCS,1,47,0,0,0.1
ATR_CCS,1,48,0,0,0.1
ATR_CCS,1,49,0,0,0.1
ATR_CCS,1,50,0,0,0.1
ATR_CCS,1,51,0,0,0.1
ATR_CCS,1,52,0,0,0.1
ATR_CCS,1,53,0,0,0.1
ATR_CCS,1,54,0,0,0.1
ATR_CCS,1,55,0,0,0.1
ATR_CCS,1,56,0,0,0.1
ATR_CCS,1,57,0,0,0.1
ATR_CCS,1,58,0,0,0.1
ATR_CCS,1,59,0,0,0.1
ATR_CCS,1,60,0,0,0.1
ATR_CCS,1,61,0,0,0.1
ATR_CCS,2,1,0,0,0.1
ATR_CCS,2,2,0,0,0.1
ATR_CCS,2,3,0,0,0.1
ATR_CCS,2,4,0,0,0.1
ATR_CCS,2,5,0,0,0.1
ATR_CCS,2,6,0,0,0.1
ATR_CCS,2,7,0,0,0.1
ATR_CCS,2,8,0,0,0.1
ATR_CCS,2,9,0,0,0.1
ATR_CCS,2,10,0,0,0.1
ATR_CCS,2,11,0,0,0.1
ATR_CCS,2,12,0,0,0.1
ATR_CCS,2,13,0,0,0.1
ATR_CCS,2,14,0,0,0.1
ATR_CCS,2,15,0,0,0.1
ATR_CCS,2,16,0,0,0.1
ATR_CCS,2,17,0,0,0.1
ATR_CCS,2,18,0,0,0.1
ATR_CCS,2,19,0,0,0.1
ATR_CCS,2,20,0,0,0.1
ATR_CCS,2,21,0,0,0.1
ATR_CCS,2,22,0,0,0.1
ATR_CCS,2,23,0,0,0.1
ATR_CCS,2,24,0,0,0.1
ATR_CCS,2,25,0,0,0.1
ATR_CCS,2,26,0,0,0.1
ATR_CCS,2,27,0,0,0.1
ATR_CCS,2,28,0,0,0.1
ATR_CCS,2,29,0,0,0.1
ATR_CCS,2,30,0,0,0.1
ATR_CCS,2,31,0,0,0.1
ATR_CCS,2,32,0,0,0.1
ATR_CCS,2,33,0,0,0.1
ATR_CCS,2,34,0,0,0.1
ATR_CCS,2,35,0,0,0.1
ATR_CCS,2,36,0,0,0.1
ATR_CCS,2,37,0,0,0.1
ATR_CCS,2,38,0,0,0.1
